0	-0.7	-1.33333	-1.04717	1.04717	-48.7805
0.0358417	-0.750652	-1.45166	-1.01806	0.605606	-4.89749
0.119026	-0.876998	-1.6595	-1.00343	-0.259276	-32.6098
0.24661	-1.13393	-2.26705	-1.11196	-1.33122	-6.43985
0.414481	-1.46716	-1.45508	-1.39332	-1.9521	45.8448
0.617243	-1.65	-0.593763	-1.85099	-2.55246	6.42396
0.848377	-1.72267	0.283693	-2.52225	-3.3038	52.4787
1.10046	-1.34953	2.39639	-3.39936	-3.10064	12.11
1.36538	-1.02249	-1.33921	-3.62442	2.1278	-176.805
1.63462	-2.54344	-9.81113	-2.3996	5.65569	-162.602
1.89954	-5.67406	-12.2972	-1.27991	2.32535	45.3024
2.15162	-8.30153	-8.02944	-0.95429	0.925258	121.491
2.38276	-9.71456	-4.66506	-0.720449	0.930023	52.9244
2.58552	-10.5002	-3.0435	-0.579195	0.594023	57.8929
2.75339	-10.8728	-1.47267	-0.456239	0.826055	40.6426
2.88097	-11.0258	-1.02257	-0.369384	0.487478	16.3044
2.96416	-11.0958	-0.589187	-0.330768	0.514695	43.6072
3	-11.1131	-0.416983	-0.311673	0.513501	1.2556
3	-11.1131	-0.416983	-0.311673	0.513501	1.2556
3.03584	-11.1274	-0.362821	-0.295328	0.414602	15.6555
3.11903	-11.1466	-0.086788	-0.263506	0.367826	21.3799
3.24661	-11.1324	0.283658	-0.219674	0.308541	14.795
3.41448	-11.0539	0.644071	-0.176224	0.220644	12.8757
3.61724	-10.8826	1.0324	-0.135422	0.18498	10.4638
3.84838	-10.6059	1.33877	-0.0991018	0.126835	6.96827
4.10046	-10.2357	1.59369	-0.0721333	0.0969915	6.18032
4.36538	-9.78395	1.79924	-0.0478963	0.0808355	3.87506
4.63462	-9.28228	1.92022	-0.0305624	0.0523004	2.90231
4.89954	-8.7595	2.02217	-0.0165693	0.0545396	2.26583
5.15162	-8.24334	2.06214	-0.00462314	0.0364719	0.776921
5.38276	-7.76482	2.08129	0.00276335	0.0333824	1.10862
5.58552	-7.34141	2.08773	0.00998383	0.0327313	-0.158219
5.75339	-6.99275	2.0667	0.0141939	0.0202509	-0.0452151
5.88097	-6.72934	2.06285	0.0172238	0.0277215	-0.0526611
5.96416	-6.55831	2.0461	0.0193259	0.0200812	-1.32035
6	-6.48512	2.03948	0.0199869	0.0185493	0.423111
6	-6.48512	2.03948	0.0199869	0.0185493	0.423111
6.03584	-6.41205	2.03704	0.0207147	0.0212864	-0.365303
6.11903	-6.24318	2.02211	0.0224296	0.0192526	-0.843571
6.24661	-5.98683	1.99652	0.0246925	0.0169402	-0.83665
6.41448	-5.65466	1.95968	0.027447	0.0154739	-1.10834
6.61724	-5.26262	1.90616	0.030198	0.0117973	-1.32893
6.84838	-4.82962	1.83966	0.0326689	0.00981866	-1.4894
7.10046	-4.37586	1.75904	0.0348056	0.00685615	-1.72025
7.36538	-3.92184	1.66798	0.0362274	0.00427015	-1.81966
7.63462	-3.48557	1.57192	0.0371737	0.00258823	-1.94403
7.89954	-3.08215	1.47334	0.0375261	0.000169657	-2.01349
8.15162	-2.7226	1.3794	0.0374242	-0.000826979	-2.02313
8.38276	-2.41378	1.29259	0.0370906	-0.00224293	-2.06913
8.58552	-2.15941	1.21687	0.0365148	-0.00319612	-2.0266
8.75339	-1.96029	1.15537	0.0359603	-0.00353328	-2.03551
8.88097	-1.81588	1.10852	0.0354567	-0.00434422	-2.02125
8.96416	-1.72491	1.07874	0.0350911	-0.00435317	-1.97061
9	-1.68648	1.06592	0.0349347	-0.00443875	-2.03193
9	-1.68648	1.06592	0.0349347	-0.00443875	-2.03193
9.03584	-1.6485	1.05299	0.0347708	-0.0046746	-1.99829
9.11903	-1.56214	1.02349	0.0343717	-0.00489196	-1.96944
9.24661	-1.43442	0.978816	0.0337283	-0.00521284	-1.94951
9.41448	-1.27496	0.921147	0.0328165	-0.00562274	-1.90732
9.61724	-1.09508	0.853529	0.0316418	-0.00595323	-1.85317
9.84838	-0.90645	0.779199	0.0302243	-0.00630258	-1.78657
10.1005	-0.719867	0.701834	0.0286025	-0.00653514	-1.70374
10.3654	-0.544228	0.624882	0.026851	-0.00668385	-1.61494
10.6346	-0.385987	0.551363	0.0250376	-0.00676299	-1.51825
10.8995	-0.248971	0.48382	0.0232502	-0.00672101	-1.42148
11.1516	-0.134651	0.423907	0.0215632	-0.00665807	-1.32951
11.3828	-0.042654	0.372745	0.0200377	-0.00652731	-1.24306
11.5855	0.0286258	0.330787	0.0187288	-0.00638666	-1.17041
11.7534	0.0813827	0.298062	0.0176663	-0.00626407	-1.10899
11.881	0.117892	0.274428	0.0168751	-0.00613796	-1.06353
11.9642	0.140099	0.259556	0.0163675	-0.00606945	-1.03551
12	0.149289	0.253285	0.0161505	-0.00603449	-1.0202
12	0.149289	0.253285	0.0161505	-0.00603449	-1.0202
12.0358	0.158256	0.247101	0.015935	-0.00599286	-1.00884
12.119	0.178223	0.233043	0.0154401	-0.00590738	-0.980626
12.2466	0.206622	0.212299	0.0146949	-0.00577161	-0.93698
12.4145	0.240071	0.186486	0.0137416	-0.00558638	-0.88129
12.6172	0.274903	0.157478	0.0126319	-0.00535803	-0.815844
12.8484	0.307747	0.12721	0.0114247	-0.00508605	-0.744078
13.1005	0.335992	0.0974314	0.0101805	-0.00478495	-0.669642
13.3654	0.358038	0.0695746	0.00895535	-0.00446342	-0.595569
13.6346	0.373341	0.0446477	0.00779778	-0.00413597	-0.525135
13.8995	0.382265	0.0232189	0.00674411	-0.00381937	-0.460457
14.1516	0.38583	0.0054791	0.00581891	-0.00352227	-0.403208
14.3828	0.385423	-0.00868621	0.0050354	-0.0032593	-0.3545
14.5855	0.382534	-0.0195749	0.0043973	-0.00303558	-0.314469
14.7534	0.378564	-0.0275732	0.0039029	-0.00285589	-0.283414
14.881	0.37469	-0.0330727	0.00354695	-0.00272457	-0.260928
14.9642	0.371799	-0.0363998	0.00332383	-0.00264015	-0.246788
15	0.37047	-0.037773	0.00322984	-0.00260496	-0.241069
