0	-0.233333	-2.28264e-15	-8.64023e-17	3.1415	-137.424
0.0358417	-0.253415	-1.22216	0.0876871	1.67982	-244.649
0.119026	-0.48485	-4.11769	0.096012	-1.14393	-158.638
0.24661	-1.17559	-6.55358	-0.17665	-2.92847	-109.299
0.414481	-2.51638	-9.15082	-0.796051	-4.15239	-49.8467
0.617243	-4.2839	-7.15761	-1.59493	-3.70916	145.922
0.848377	-5.29815	-2.21557	-2.55464	-4.65324	57.6837
1.10046	-5.97932	-4.76315	-3.38921	-0.557468	-164.948
1.36538	-8.34465	-13.1623	-2.58847	5.37071	-178.826
1.63462	-12.5301	-16.2087	-1.40607	2.50496	49.7539
1.89954	-16.1888	-10.6915	-1.07365	0.791554	149.755
2.15162	-18.2529	-6.33815	-0.854443	0.749791	63.1936
2.38276	-19.4343	-3.68705	-0.726623	0.593339	89.1602
2.58552	-19.8905	-1.05338	-0.546197	1.03697	47.969
2.75339	-20.0	-0.370135	-0.41422	0.515186	24.1698
2.88097	-20.0	0.440766	-0.346289	0.623938	39.4642
2.96416	-19.9505	0.629695	-0.299086	0.410931	-7.26895
3	-19.928	0.671818	-0.286886	0.316239	41.065
3	-19.928	0.671818	-0.286886	0.316239	41.065
3.03584	-19.9004	0.850938	-0.274508	0.357537	23.0159
3.11903	-19.82	1.06186	-0.247594	0.27687	13.3203
3.24661	-19.6659	1.36579	-0.21834	0.20412	16.4004
3.41448	-19.401	1.77367	-0.185381	0.183889	13.3531
3.61724	-19.0023	2.14686	-0.153813	0.131255	11.1326
3.84838	-18.4599	2.54219	-0.124584	0.128495	10.3921
4.10046	-17.7741	2.87569	-0.0938222	0.10747	7.16939
4.36538	-16.9773	3.13491	-0.0690891	0.0878856	6.43914
4.63462	-16.1016	3.35495	-0.0444891	0.0902593	4.48658
4.89954	-15.1958	3.47165	-0.0241449	0.0635262	2.85581
5.15162	-14.3094	3.55913	-0.00822517	0.0672121	2.53123
5.38276	-13.4819	3.58799	0.00657872	0.0541732	0.493045
5.58552	-12.7554	3.58027	0.0158354	0.0436536	0.804059
5.75339	-12.1544	3.57513	0.0239135	0.0490135	-0.325703
5.88097	-11.7003	3.5408	0.0291916	0.0335045	-0.882092
5.96416	-11.4063	3.52929	0.0320766	0.0391022	0.228997
6	-11.2799	3.52185	0.0335183	0.0392418	-2.04013
6	-11.2799	3.52185	0.0335183	0.0392418	-2.04013
6.03584	-11.154	3.50851	0.0348193	0.0343056	-1.24138
6.11903	-10.8631	3.48536	0.0375873	0.0330964	-1.01897
6.24661	-10.4209	3.4443	0.0416915	0.0303978	-1.54111
6.41448	-9.84807	3.37935	0.0463177	0.0252853	-1.81525
6.61724	-9.17149	3.29234	0.0511241	0.0220737	-2.18034
6.84838	-8.42347	3.17784	0.0555998	0.0164989	-2.59191
7.10046	-7.63942	3.04135	0.0591679	0.0123143	-2.8396
7.36538	-6.85384	2.88735	0.061942	0.00831542	-3.14297
7.63462	-6.09864	2.72145	0.0635539	0.00400582	-3.30427
7.89954	-5.39969	2.55469	0.0642841	0.00153177	-3.41952
8.15162	-4.77611	2.39233	0.0642782	-0.00165109	-3.51345
8.38276	-4.24038	2.2437	0.0636569	-0.00342078	-3.49231
8.58552	-3.79858	2.11408	0.0628349	-0.00491391	-3.52929
8.75339	-3.45268	2.00719	0.0618682	-0.00641527	-3.4789
8.88097	-3.20168	1.92765	0.0610296	-0.00672779	-3.45143
8.96416	-3.04349	1.8757	0.0604423	-0.0075	-3.47859
9	-2.97666	1.85351	0.0601681	-0.00772614	-3.38903
9	-2.97666	1.85351	0.0601681	-0.00772614	-3.38903
9.03584	-2.91062	1.83161	0.0598911	-0.0077636	-3.41182
9.11903	-2.76038	1.78074	0.059228	-0.00820595	-3.4023
