0	8.87807e-18	7.02128e-17	-3.1415	-3.1415	42.717
0.00960303	0.000319449	0.0666479	-3.17159	-3.12423	43.2155
0.0318906	0.00354977	0.223733	-3.24071	-3.07723	44.1635
0.0660739	0.0153798	0.46903	-3.34439	-2.98453	44.9869
0.111052	0.0437775	0.793298	-3.47513	-2.82056	44.8344
0.165377	0.0973061	1.17414	-3.62149	-2.5557	42.8216
0.227305	0.18266	1.57501	-3.76826	-2.17107	38.509
0.294844	0.302189	1.95308	-3.89854	-1.67684	32.2586
0.365824	0.452627	2.27184	-3.99778	-1.11611	24.9445
0.437963	0.625582	2.50817	-4.05764	-0.546445	17.1897
0.508943	0.809186	2.64938	-4.07733	-0.0144408	8.87874
0.576482	0.989989	2.6873	-4.06219	0.457453	-0.626751
0.63841	1.15486	2.61852	-4.02107	0.868374	-11.8677
0.692736	1.2931	2.45196	-3.96418	1.22734	-24.7461
0.737713	1.39848	2.21728	-3.90204	1.53956	-38.2843
0.771897	1.47018	1.96629	-3.84508	1.79723	-50.7356
0.794184	1.5118	1.76292	-3.80301	1.9797	-60.0227
0.803787	1.52826	1.66457	-3.78361	2.06275	-64.3371
0.803787	1.52826	1.66457	-3.78361	2.06275	-64.3371
0.81339	1.54375	1.55977	-3.76339	2.1485	-68.6101
0.835678	1.57554	1.28608	-3.71316	2.36248	-80.6126
0.869861	1.61122	0.784673	-3.62625	2.73079	-98.7361
0.914839	1.62851	-0.0548782	-3.49084	3.31278	-130.277
0.969165	1.5909	-1.38587	-3.28783	4.18757	-168.763
1.03109	1.44814	-3.2894	-2.99431	5.29532	-208.027
1.09863	1.1453	-5.7139	-2.60031	6.28	-229.062
1.16961	0.651173	-8.10834	-2.14618	6.28	-178.804
1.24175	0.00875679	-9.45836	-1.73384	5.00406	-55.1803
1.31273	-0.667948	-9.42185	-1.43371	3.50103	43.0084
1.38027	-1.28246	-8.72252	-1.23428	2.47678	74.0252
1.4422	-1.79737	-7.88042	-1.10086	1.88213	89.559
1.49652	-2.20343	-7.07238	-1.00788	1.56197	87.5359
1.5415	-2.50731	-6.44428	-0.94222	1.36816	84.7273
1.57568	-2.71935	-5.96121	-0.897227	1.2706	84.6978
1.59797	-2.84889	-5.66822	-0.869553	1.21129	76.0352
1.60757	-2.90273	-5.54461	-0.858039	1.18831	83.6785
1.60757	-2.90273	-5.54461	-0.858039	1.18831	83.6785
1.61718	-2.95536	-5.41646	-0.846711	1.17063	79.2724
1.63947	-3.07292	-5.13515	-0.821106	1.12741	75.2763
1.67365	-3.24132	-4.72056	-0.783564	1.07145	72.372
1.71863	-3.4419	-4.20512	-0.736736	1.01259	67.1536
1.77295	-3.65458	-3.63339	-0.683407	0.952602	61.3988
1.83488	-3.86091	-3.0403	-0.626205	0.896377	55.4375
1.90242	-4.04637	-2.46356	-0.567565	0.840408	49.0053
1.9734	-4.20186	-1.92868	-0.509922	0.784452	43.2987
2.04554	-4.32336	-1.45089	-0.455304	0.729687	37.8379
2.11652	-4.41149	-1.0415	-0.405461	0.674739	33.0837
2.18406	-4.47003	-0.699302	-0.361612	0.624044	29.1923
2.24598	-4.50461	-0.423291	-0.324398	0.577682	25.7358
2.30031	-4.52165	-0.207753	-0.29411	0.537762	23.2669
2.34529	-4.52729	-0.0456316	-0.270635	0.506132	21.2007
2.37947	-4.5269	0.0673315	-0.253747	0.481969	19.7735
2.40176	-4.52461	0.137324	-0.243174	0.46702	19.0678
2.41136	-4.52315	0.166455	-0.23872	0.460599	18.4348
2.41136	-4.52315	0.166455	-0.23872	0.460599	18.4348
2.42097	-4.52142	0.194839	-0.234328	0.454058	18.1879
2.44325	-4.51636	0.258894	-0.224372	0.439393	17.4324
2.47744	-4.5059	0.351521	-0.209729	0.417431	16.2284
2.52241	-4.48753	0.463618	-0.191587	0.389538	14.7985
2.57674	-4.45897	0.58556	-0.1713	0.357643	13.2125
2.63867	-4.41883	0.708131	-0.15022	0.323562	11.5826
2.70621	-4.36699	0.824132	-0.12954	0.289334	10.0225
2.77719	-4.30469	0.928503	-0.110183	0.256609	8.57026
2.84933	-4.23437	1.0184	-0.0927738	0.226605	7.28893
2.92031	-4.15936	1.09305	-0.0776435	0.200217	6.187
2.98784	-4.08346	1.15287	-0.0648945	0.177721	5.26198
3.04977	-4.01059	1.19931	-0.0544716	0.159225	4.5201
3.1041	-3.94446	1.23415	-0.0462264	0.144545	3.92736
3.14908	-3.88838	1.25919	-0.0399796	0.13338	3.48665
3.18326	-3.84504	1.27614	-0.0355564	0.125495	3.17444
3.20555	-3.81648	1.28626	-0.0328144	0.120589	2.97481
3.21515	-3.80411	1.2904	-0.0316663	0.118538	2.90356
3.21515	-3.80411	1.2904	-0.0316663	0.118538	2.90356
3.22475	-3.7917	1.29443	-0.0305376	0.116528	2.81967
3.24704	-3.76275	1.30329	-0.0279915	0.111982	2.63835
3.28122	-3.71799	1.31565	-0.024278	0.10536	2.37804
3.3262	-3.65848	1.32978	-0.0197238	0.0972561	2.05772
3.38053	-3.58585	1.34386	-0.0146872	0.0883188	1.70468
3.44245	-3.50222	1.3563	-0.00950639	0.0791743	1.34236
3.50999	-3.41027	1.36594	-0.00446381	0.0703346	0.989742
3.58097	-3.31307	1.37215	0.000232558	0.062177	0.662138
3.65311	-3.21397	1.37484	0.00445076	0.0549331	0.367655
3.72409	-3.11638	1.37433	0.00812393	0.048705	0.111297
3.79163	-3.02365	1.37127	0.0112342	0.0435077	-0.105783
3.85356	-2.93887	1.36649	0.0137954	0.0392899	-0.285036
3.90789	-2.86478	1.3609	0.0158382	0.035974	-0.427843
3.95286	-2.80369	1.35537	0.0173993	0.0334744	-0.53736
3.98705	-2.75744	1.35066	0.018513	0.03171	-0.61553
4.00933	-2.72738	1.34736	0.0192075	0.0306195	-0.664124
4.01894	-2.71444	1.34588	0.0194994	0.0301634	-0.684985
4.01894	-2.71444	1.34588	0.0194994	0.0301634	-0.684985
4.02854	-2.70153	1.34438	0.0197869	0.0297151	-0.705094
4.05083	-2.6716	1.34076	0.0204378	0.0287053	-0.750855
4.08501	-2.62587	1.33492	0.0213937	0.0272356	-0.818207
4.12999	-2.56601	1.32668	0.0225777	0.0254385	-0.901717
4.18431	-2.49423	1.31597	0.023905	0.023458	-0.995561
4.24624	-2.41313	1.30283	0.0252937	0.0214289	-1.09403
4.31378	-2.32566	1.28745	0.0266732	0.0194624	-1.19218
4.38476	-2.23488	1.27022	0.0279885	0.0176393	-1.28618
4.4569	-2.14391	1.2517	0.029201	0.0160095	-1.37323
4.52788	-2.05574	1.23257	0.0302861	0.0145969	-1.45157
4.59542	-1.97313	1.21361	0.031231	0.0134063	-1.52018
4.65735	-1.89852	1.19562	0.0320305	0.01243	-1.57855
4.71167	-1.83401	1.17941	0.0326844	0.0116542	-1.62659
4.75665	-1.78127	1.1657	0.0331951	0.0110632	-1.6643
4.79083	-1.7416	1.15511	0.033566	0.0106425	-1.69182
4.81312	-1.71594	1.14813	0.0338003	0.0103805	-1.70926
4.82272	-1.70493	1.14511	0.0338994	0.0102705	-1.71664
4.82272	-1.70493	1.14511	0.0338994	0.0102705	-1.71664
4.83233	-1.69394	1.14207	0.0339975	0.0101622	-1.72398
4.85461	-1.66857	1.13499	0.0342213	0.0099171	-1.74074
4.8888	-1.62996	1.12402	0.0345541	0.00955756	-1.76573
4.93378	-1.57973	1.1094	0.0349738	0.00911281	-1.79743
4.9881	-1.51995	1.09146	0.0354552	0.00861462	-1.83407
5.05003	-1.453	1.07068	0.0359723	0.00809319	-1.8738
5.11757	-1.38146	1.04762	0.0365011	0.00757382	-1.91494
5.18855	-1.30797	1.02296	0.0370207	0.00707528	-1.95596
5.26069	-1.23509	0.997489	0.0375141	0.00661025	-1.99561
5.33167	-1.16519	0.972045	0.0379681	0.00618597	-2.03285
5.39921	-1.10037	0.9475	0.0383729	0.00580649	-2.06684
5.46113	-1.0424	0.92472	0.0387222	0.0054743	-2.09692
5.51546	-0.992709	0.90453	0.0390118	0.0051916	-2.12255
5.56044	-0.952404	0.887672	0.0392402	0.00496167	-2.14325
5.59462	-0.922281	0.874776	0.0394068	0.0047882	-2.15876
5.61691	-0.902878	0.86633	0.0395123	0.00467531	-2.16867
