0	0.7	-1.33333	-2.09433	-2.09433	4.91371
0.0245321	0.667605	-1.30634	-2.14667	-2.17105	7.02033
0.0814685	0.595364	-1.23098	-2.27465	-2.31497	7.34753
0.168794	0.492437	-1.1297	-2.48214	-2.41177	6.12189
0.283695	0.369844	-1.00224	-2.75661	-2.32971	6.88556
0.422477	0.241336	-0.857466	-3.05715	-1.95257	5.19986
0.580679	0.113548	-0.772017	-3.31279	-1.24991	2.10759
0.753217	-0.016792	-0.749579	-3.45743	-0.440806	-0.341489
0.934544	-0.157639	-0.824668	-3.47104	0.25571	-4.55795
1.11883	-0.324951	-1.00204	-3.37866	0.693809	-6.96947
1.30016	-0.526276	-1.22441	-3.23689	0.823674	-8.19797
1.4727	-0.754606	-1.39925	-3.10326	0.675553	-3.41458
1.6309	-0.975894	-1.35939	-3.02455	0.288347	5.46004
1.76968	-1.15147	-1.13876	-3.01359	-0.137773	14.3399
1.88458	-1.26165	-0.733434	-3.05296	-0.563742	28.6318
1.97191	-1.3064	-0.283849	-3.1171	-0.890767	32.3099
2.02884	-1.31361	0.0487699	-3.17272	-1.07172	45.5231
2.05338	-1.30981	0.27976	-3.2006	-1.21694	74.074
2.05338	-1.30981	0.27976	-3.2006	-1.21694	74.074
2.07791	-1.30078	0.420852	-3.2314	-1.25616	17.7585
2.13484	-1.26891	0.781953	-3.30341	-1.34724	64.7417
2.22217	-1.15918	1.67044	-3.43877	-1.6566	44.9565
2.33707	-0.929177	2.34127	-3.61304	-1.36274	45.4801
2.47585	-0.521672	3.5138	-3.79197	-1.16005	40.5492
2.63406	0.0658667	3.66454	-3.88826	0.0658931	-14.3129
2.80659	0.661397	3.19727	-3.77997	1.11849	-29.3769
2.98792	1.04343	0.22079	-3.37811	3.80088	-183.52
3.17221	0.493837	-6.21971	-2.3813	6.28	-194.213
3.35354	-0.967216	-8.83532	-1.42917	3.65694	15.2713
3.52607	-2.34265	-6.72054	-1.01946	1.57292	100.107
3.68427	-3.21766	-4.4978	-0.800906	1.21042	67.0549
3.82306	-3.74385	-3.09998	-0.657891	0.908455	62.2542
3.93796	-4.0333	-1.97626	-0.552083	0.926975	49.8092
4.02528	-4.18002	-1.42561	-0.477417	0.766505	34.3963
4.08222	-4.25077	-1.03437	-0.434719	0.761092	47.8626
4.10675	-4.27401	-0.87684	-0.41598	0.752438	22.6609
4.10675	-4.27401	-0.87684	-0.41598	0.752438	22.6609
4.13128	-4.29427	-0.77035	-0.398162	0.705845	29.7318
4.18822	-4.3299	-0.479871	-0.359373	0.662959	30.8802
4.27555	-4.35415	-0.0927249	-0.304067	0.598577	23.9167
4.39045	-4.34142	0.299346	-0.241103	0.500709	19.039
4.52923	-4.27264	0.674007	-0.177976	0.411922	14.3338
4.68743	-4.14124	0.96454	-0.120649	0.312676	9.15634
4.85997	-3.95598	1.16983	-0.0746418	0.227433	6.29578
5.0413	-3.73026	1.3053	-0.0391277	0.165473	3.40765
5.22558	-3.48333	1.36528	-0.0140469	0.109774	1.55112
5.40691	-3.23309	1.39063	0.00281894	0.0794831	0.641602
5.57945	-2.99344	1.38112	0.0143508	0.0533065	-0.63083
5.73765	-2.77695	1.35575	0.0212381	0.0368413	-0.684105
5.87643	-2.5905	1.32853	0.0258869	0.0289936	-1.36583
5.99133	-2.43978	1.29475	0.0285702	0.0185461	-1.4481
6.07866	-2.32768	1.27294	0.0301232	0.0175992	-1.37896
6.1356	-2.25571	1.25418	0.0310339	0.0133815	-2.05496
6.16013	-2.22504	1.24614	0.0313379	0.0120049	-1.18223
6.16013	-2.22504	1.24614	0.0313379	0.0120049	-1.18223
6.18466	-2.19455	1.23958	0.0316378	0.0121914	-1.5754
6.2416	-2.12449	1.22128	0.0322745	0.00997748	-1.79623
6.32892	-2.01909	1.19263	0.0330126	0.007236	-1.77304
6.44382	-1.88424	1.15437	0.0336996	0.00467248	-1.87395
6.58261	-1.72736	1.10628	0.0341228	0.00158208	-1.92379
6.74081	-1.55669	1.05137	0.0341927	-0.000521628	-1.93458
6.91334	-1.38049	0.990976	0.0339293	-0.00254809	-1.96588
7.09467	-1.20653	0.927993	0.0333129	-0.00405077	-1.92934
7.27896	-1.0413	0.865389	0.0324864	-0.00493849	-1.90872
7.46029	-0.88989	0.804849	0.0314994	-0.00588919	-1.86583
7.63282	-0.75585	0.749252	0.0304489	-0.00621667	-1.80512
7.79103	-0.641255	0.699639	0.029438	-0.0066206	-1.77185
7.92981	-0.547107	0.657416	0.0284968	-0.00685738	-1.70695
8.04471	-0.473519	0.623593	0.0277102	-0.00687308	-1.67723
8.13204	-0.420172	0.598273	0.0271013	-0.00706844	-1.64603
8.18897	-0.386568	0.582202	0.0266991	-0.00702499	-1.60681
8.2135	-0.37237	0.575326	0.026527	-0.00702982	-1.62931
8.2135	-0.37237	0.575326	0.026527	-0.00702982	-1.62931
8.23804	-0.35834	0.568442	0.0263538	-0.00708226	-1.60629
8.29497	-0.326424	0.55273	0.0259499	-0.00709403	-1.57832
8.3823	-0.279193	0.529071	0.02533	-0.00710916	-1.54814
8.4972	-0.220154	0.498748	0.0245117	-0.00712517	-1.50229
8.63598	-0.153405	0.46341	0.0235251	-0.00709018	-1.44811
8.79418	-0.0831709	0.424783	0.0224068	-0.00704435	-1.38677
