0	-0.7	-4	3.1415	-1.04717	34.8928	
0.0148197	-0.75865	-3.91574	3.12567	-1.08739	33.5647	
0.0492146	-0.890044	-3.72481	3.08694	-1.16118	33.2831	
0.101967	-1.07891	-3.43766	3.02361	-1.23026	31.9447	
0.171378	-1.30516	-3.0871	2.9376	-1.23193	29.1778	
0.255215	-1.54769	-2.70717	2.83823	-1.11977	25.5542	
0.350784	-1.78871	-2.35343	2.74248	-0.86327	19.2814	
0.455013	-2.01901	-2.08648	2.67204	-0.475626	11.9373	
0.564551	-2.23857	-1.94929	2.64486	-0.0151836	2.86541	
0.675879	-2.45623	-1.99474	2.67028	0.472813	-8.29914	
0.785417	-2.68645	-2.24341	2.74809	0.94461	-20.1216	
0.889646	-2.94139	-2.68308	2.869	1.37102	-32.3745	
0.985215	-3.22425	-3.26205	3.01733	1.72304	-42.4554	
1.06905	-3.52278	-3.86962	3.17204	1.94823	-47.0837	
1.13846	-3.80955	-4.39242	3.31055	2.02249	-46.9118	
1.19122	-4.0515	-4.7773	3.4168	1.99287	-44.649	
1.22561	-4.21984	-5.0055	3.48429	1.92235	-38.1642	
1.24043	-4.29464	-5.08624	3.51241	1.86979	-31.0592	
1.24043	-4.29464	-5.08624	3.51241	1.86979	-31.0592	
1.25525	-4.37063	-5.1734	3.53974	1.8209	-41.5243	
1.28964	-4.55228	-5.37717	3.60048	1.6984	-30.2229	
1.3424	-4.84066	-5.53365	3.68172	1.36268	-14.646	
1.41181	-5.23006	-5.68552	3.75991	0.895762	-12.635	
1.49565	-5.70696	-5.60135	3.80788	0.197937	25.125	
1.59121	-6.21467	-4.97478	3.77855	-0.804406	45.258	
1.69544	-6.68608	-3.95718	3.64221	-1.85247	86.9569	
1.80498	-6.9971	-1.37521	3.3414	-3.85925	199.701	
1.91631	-6.92635	2.73478	2.76734	-6.28	232.322	
2.02585	-6.41881	6.31545	2.05003	-6.28	162.777	
2.13008	-5.65893	7.84945	1.50004	-4.14685	15.0738	
2.22564	-4.93314	7.06264	1.18639	-2.59785	-90.0068	
2.30948	-4.3914	5.9279	1.00061	-1.87308	-65.217	
2.37889	-4.00535	5.1622	0.886743	-1.46104	-81.9063	
2.43165	-3.75335	4.39126	0.812246	-1.37691	-80.3232	
2.46604	-3.60874	4.05195	0.766736	-1.25061	-48.2063	
2.48086	-3.54971	3.89774	0.748582	-1.2128	-92.1033	
2.48086	-3.54971	3.89774	0.748582	-1.2128	-92.1033	
